business_status,geometry/location/lat,geometry/location/lng,geometry/viewport/south,geometry/viewport/west,geometry/viewport/north,geometry/viewport/east,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code/compound_code,plus_code/global_code,rating,reference,scope,types/0,types/1,types/2,user_ratings_total,vicinity,photos/0/height,photos/0/html_attributions/0,photos/0/width,opening_hours/open_now,permanently_closed,types/3,types/4
OPERATIONAL,49.4656471,6.833008899999999,49.46408022010728,6.831798070107277,49.46677987989272,6.834497729892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Michelbach,ChIJf0flXYqhlUcRABn24B12tyI,FR8M+76 Schmelz,8FX8FR8M+76,0,ChIJf0flXYqhlUcRABn24B12tyI,GOOGLE,fire_station,point_of_interest,establishment,0,"Zum Lückner 18, Schmelz",,,,,,,
OPERATIONAL,49.25248389999999,6.6666019,49.25108157010727,6.665257420107277,49.25378122989272,6.66795707989272,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Sapeurs Pompiers,ChIJ942R-rQAlUcRMAmTF8BLJAw,"7M28+XJ Merten, Frankreich",8FX87M28+XJ,0,ChIJ942R-rQAlUcRMAmTF8BLJAw,GOOGLE,fire_station,point_of_interest,establishment,0,"Pl. du Château, Merten",,,,,,,
OPERATIONAL,49.3284198,6.706709099999999,49.32715982010728,6.705291420107277,49.32985947989272,6.707991079892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Wallerfangen,ChIJRweGGQKolUcRva2GCbG48vY,8PH4+9M Wallerfangen,8FX88PH4+9M,5,ChIJRweGGQKolUcRva2GCbG48vY,GOOGLE,fire_station,point_of_interest,establishment,3,"Sportplatzstraße, Wallerfangen",,,,,,,
OPERATIONAL,49.3502077,7.251089,49.34887137010728,7.249740970107279,49.35157102989272,7.252440629892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Bexbach,ChIJ7yu2PFDElUcRbJeTyCZX5yI,9722+3C Bexbach,8FX99722+3C,5,ChIJ7yu2PFDElUcRbJeTyCZX5yI,GOOGLE,fire_station,point_of_interest,establishment,3,"Wellesweilerstraße 5, Bexbach",1059,"<a href=""https://maps.google.com/maps/contrib/104356083891108705791"">Rolf Ballweber</a>",1600,,,,
OPERATIONAL,49.352877,7.251142400000001,49.35165152010727,7.249761870107278,49.35435117989271,7.252461529892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Gerätehaus Bexbach,ChIJJ2IUtVrElUcR5cjrUneQJVc,9732+4F Bexbach,8FX99732+4F,0,ChIJJ2IUtVrElUcR5cjrUneQJVc,GOOGLE,fire_station,point_of_interest,establishment,0,"Lessingstraße 43, Bexbach",1860,"<a href=""https://maps.google.com/maps/contrib/107462629359216834609"">Alex Horch</a>",4032,,,,
OPERATIONAL,49.3228109,7.287841599999999,49.32148222010727,7.286449620107277,49.32418187989271,7.289149279892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Kirkel Löschbezirk Altstadt,ChIJsTpcZznFlUcRA16FBb0AYjY,87FQ+44 Kirkel,8FX987FQ+44,4,ChIJsTpcZznFlUcRA16FBb0AYjY,GOOGLE,fire_station,point_of_interest,establishment,1,"Am Dorfpl. 4, Kirkel",2000,"<a href=""https://maps.google.com/maps/contrib/102912820463531648402"">A Google User</a>",2992,true,,,
OPERATIONAL,49.3476867,7.288844099999999,49.34638777010728,7.287659270107279,49.34908742989272,7.290358929892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Bexbach - Löschbezirk Kleinottweiler,ChIJh_wCp3fElUcRtVAXcwMbUzI,87XQ+3G Bexbach,8FX987XQ+3G,5,ChIJh_wCp3fElUcRtVAXcwMbUzI,GOOGLE,fire_station,point_of_interest,establishment,1,"Mühlenstraße 13, Bexbach",1310,"<a href=""https://maps.google.com/maps/contrib/108209085641885493777"">Ralf Deutsch</a>",1717,true,,,
OPERATIONAL,49.3798393,7.256349999999999,49.37855857010728,7.254819520107278,49.38125822989272,7.257519179892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Frankenholz,ChIJM62NJHfElUcRBloagO5z1jM,97H4+XH Bexbach,8FX997H4+XH,3,ChIJM62NJHfElUcRBloagO5z1jM,GOOGLE,fire_station,point_of_interest,establishment,2,"Am Hirtenberg 1, Bexbach",,,,,,,
OPERATIONAL,49.3724575,7.269227899999999,49.37097447010728,7.267988320107279,49.37367412989272,7.270687979892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Oberbexbach,ChIJEfEFjIfElUcRCWMbEzJEZ2Q,97F9+2M Bexbach,8FX997F9+2M,5,ChIJEfEFjIfElUcRCWMbEzJEZ2Q,GOOGLE,fire_station,point_of_interest,establishment,4,"Stockwäldchen 15, Bexbach",,,,,,,
OPERATIONAL,49.2504548,6.8134929,49.24908457010728,6.812228920107279,49.25178422989272,6.814928579892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Wehrführer der Gemeinde Wadgassen,ChIJX5nYN5-ulUcR1hJP-n3Xpyg,7R27+5C Wadgassen,8FX87R27+5C,0,ChIJX5nYN5-ulUcR1hJP-n3Xpyg,GOOGLE,fire_station,point_of_interest,establishment,0,"Zur Lambertstraße 68, Wadgassen",,,,,,,
CLOSED_PERMANENTLY,49.263022,6.797478099999999,49.26167012010728,6.796131120107278,49.26436977989272,6.798830779892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Löschbezirk Wadgassen,ChIJZdRDubaulUcRQJ9wDAhndoU,7Q7X+52 Wadgassen,8FX87Q7X+52,5,ChIJZdRDubaulUcRQJ9wDAhndoU,GOOGLE,fire_station,point_of_interest,establishment,1,"Treppenstraße 51, Wadgassen",,,,,true,,
OPERATIONAL,49.4743145,6.892876999999999,49.47296012010728,6.891529820107278,49.47565977989272,6.894229479892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Limbach,ChIJ5dn0v4iilUcRWDn2A3FP4FM,FVFV+P5 Schmelz,8FX8FVFV+P5,0,ChIJ5dn0v4iilUcRWDn2A3FP4FM,GOOGLE,fire_station,point_of_interest,establishment,0,"Dorfstraße 102, Schmelz",3456,"<a href=""https://maps.google.com/maps/contrib/113209468818215829361"">Patrick Wenzel</a>",4608,true,,,
OPERATIONAL,49.19694459999999,7.2451112,49.19565682010727,7.243751120107278,49.19835647989272,7.246450779892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Breitfurt,ChIJWQ-G9L_NlUcRex223iPvxEA,56WW+Q2 Blieskastel,8FX956WW+Q2,4.5,ChIJWQ-G9L_NlUcRex223iPvxEA,GOOGLE,fire_station,point_of_interest,establishment,8,"Mühlenweg 1, Blieskastel",3918,"<a href=""https://maps.google.com/maps/contrib/117906402310612855366"">Tim Neumann</a>",5877,,,,
OPERATIONAL,49.1971287,7.2452569,49.19578697010729,7.243937670107279,49.19848662989273,7.246637329892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Breitfurt neues Gerätehaus,ChIJkSyPBr_NlUcRkKBGVDemz9E,56WW+V3 Blieskastel,8FX956WW+V3,5,ChIJkSyPBr_NlUcRkKBGVDemz9E,GOOGLE,fire_station,point_of_interest,establishment,6,"Bliesdalheimer Str. 65, Blieskastel",4000,"<a href=""https://maps.google.com/maps/contrib/117906402310612855366"">Tim Neumann</a>",6000,true,,,
OPERATIONAL,49.24273350000001,7.259786999999999,49.24153587010728,7.258658020107278,49.24423552989273,7.261357679892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Blieskastel,ChIJC1zFl0DOlUcRsIDMzd0T_BI,67V5+3W Blieskastel,8FX967V5+3W,4.8,ChIJC1zFl0DOlUcRsIDMzd0T_BI,GOOGLE,fire_station,point_of_interest,establishment,5,"Bliesgaustraße 31, Blieskastel",4032,"<a href=""https://maps.google.com/maps/contrib/116679191406399426225"">A Google User</a>",2268,,,,
OPERATIONAL,49.2633357,7.2803399,49.26197657010727,7.278924020107278,49.26467622989272,7.281623679892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Bierbach,ChIJsRO0idHPlUcRklvhR7PDVKA,777J+84 Blieskastel,8FX9777J+84,5,ChIJsRO0idHPlUcRklvhR7PDVKA,GOOGLE,fire_station,point_of_interest,establishment,3,"Im Serrstrang 5, Blieskastel",,,,,,,
OPERATIONAL,49.302511,7.3685322,49.30115037010727,7.367219320107276,49.30385002989271,7.36991897989272,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Kirrberg,ChIJbwJIwnHalUcR0QRin8gpTrs,8939+2F Homburg,8FX98939+2F,4.5,ChIJbwJIwnHalUcR0QRin8gpTrs,GOOGLE,fire_station,point_of_interest,establishment,2,"Am Dorfpl. 5, Homburg",,,,,,,
OPERATIONAL,49.4045503,7.5647562,49.40320852010727,7.563172320107277,49.40590817989271,7.565871979892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,KMC Fire Station 4,ChIJ3XRR8yl1lkcRxysXsWpXNzo,CH37+RW Landstuhl,8FX9CH37+RW,0,ChIJ3XRR8yl1lkcRxysXsWpXNzo,GOOGLE,fire_station,point_of_interest,establishment,0,"Geb 3736, Landstuhl",4000,"<a href=""https://maps.google.com/maps/contrib/105749077538779983174"">Marcus Fuchs</a>",3000,,,,
OPERATIONAL,49.1911716,7.2271271,49.18977777010728,7.225805670107277,49.19247742989273,7.228505329892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Wolfersheim,ChIJaZYRFLLNlUcR4PeLZKJzCT0,56RG+FR Blieskastel,8FX956RG+FR,5,ChIJaZYRFLLNlUcR4PeLZKJzCT0,GOOGLE,fire_station,point_of_interest,establishment,2,"Wolfharistraße 53, Blieskastel",,,,,,,
OPERATIONAL,49.24589599999999,7.2053292,49.24445422010727,7.203994070107278,49.24715387989271,7.206693729892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Niederwürzbach,ChIJydZNMcHOlUcRacPbwEKdcV8,66W4+94 Blieskastel,8FX966W4+94,5,ChIJydZNMcHOlUcRacPbwEKdcV8,GOOGLE,fire_station,point_of_interest,establishment,1,"Im Kellerfeld 7, Blieskastel",720,"<a href=""https://maps.google.com/maps/contrib/101077754150818908599"">A Google User</a>",960,false,,,
OPERATIONAL,49.2286107,7.2667807,49.22728687010727,7.265398220107278,49.22998652989272,7.268097879892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Gerätehaus Mimbach,ChIJI4o-KRDOlUcRSwNPIHcanQY,67H8+CM Blieskastel,8FX967H8+CM,0,ChIJI4o-KRDOlUcRSwNPIHcanQY,GOOGLE,fire_station,point_of_interest,establishment,0,"Auf dem Mühlhügel 3, Blieskastel",,,,,,,
OPERATIONAL,49.24148090000001,7.2731175,49.24013022010729,7.271791270107278,49.24282987989273,7.274490929892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Webenheim,ChIJWxo33yLOlUcRl99XB6nPoh0,67RF+H6 Blieskastel,8FX967RF+H6,0,ChIJWxo33yLOlUcRl99XB6nPoh0,GOOGLE,fire_station,point_of_interest,establishment,0,"Wattweilerstraße 2, Blieskastel",3024,"<a href=""https://maps.google.com/maps/contrib/115713097862136574707"">Νίκος Γερμάνης</a>",4032,,,,
OPERATIONAL,49.1837917,7.2930108,49.18232867010727,7.291709620107278,49.18502832989272,7.294409279892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Böckweiler,ChIJmw28qGfSlUcR6DbRCLrKlB8,57MV+G6 Blieskastel,8FX957MV+G6,5,ChIJmw28qGfSlUcR6DbRCLrKlB8,GOOGLE,fire_station,point_of_interest,establishment,2,"Auf dem Bühl 7, Blieskastel",750,"<a href=""https://maps.google.com/maps/contrib/115341841413525952165"">André Schlegel</a>",1000,,,,
OPERATIONAL,49.1515671,7.3355607,49.15012852010727,7.334235970107278,49.15282817989272,7.336935629892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Brenschelbach,ChIJLdw2vj_TlUcRwdeNNoYcAJk,582P+G6 Blieskastel,8FX9582P+G6,0,ChIJLdw2vj_TlUcRwdeNNoYcAJk,GOOGLE,fire_station,point_of_interest,establishment,0,"Vogesenstraße 28, Blieskastel",,,,,,,
OPERATIONAL,49.1610355,7.269966,49.15963917010728,7.268678920107275,49.16233882989273,7.271378579892719,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Seyweiler,ChIJRUyZDgDTlUcRxC0huHmzWqI,5769+CX Gersheim,8FX95769+CX,0,ChIJRUyZDgDTlUcRxC0huHmzWqI,GOOGLE,fire_station,point_of_interest,establishment,0,Gersheim,,,,,,,
OPERATIONAL,49.16806460000001,7.215577799999999,49.16677352010727,7.214287870107277,49.16947317989272,7.21698752989272,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Herbitzheim,ChIJc_8Ejx3NlUcR_8peiXYXDuY,5698+66 Gersheim,8FX95698+66,0,ChIJc_8Ejx3NlUcR_8peiXYXDuY,GOOGLE,fire_station,point_of_interest,establishment,0,"Barbarastraße 3, Gersheim",,,,,,,
OPERATIONAL,49.1727974,7.236770099999999,49.17145307010727,7.235407070107279,49.17415272989272,7.238106729892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Jugendfeuerwehr Bliesdalheim,ChIJP0vhVwrNlUcRpsmSPG6E91U,56FP+4P Gersheim,8FX956FP+4P,5,ChIJP0vhVwrNlUcRpsmSPG6E91U,GOOGLE,fire_station,point_of_interest,establishment,2,"Bliestalstraße 30, Gersheim",3136,"<a href=""https://maps.google.com/maps/contrib/103315954837530387132"">Peter Krupp</a>",4224,,,,
OPERATIONAL,49.1558952,7.233103499999999,49.15459212010728,7.231674970107278,49.15729177989272,7.234374629892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Walsheim,ChIJGUfDkz7NlUcRzErfGu5ewv0,564M+96 Gersheim,8FX9564M+96,0,ChIJGUfDkz7NlUcRzErfGu5ewv0,GOOGLE,fire_station,point_of_interest,establishment,0,"Bliesdalheimer Weg 9, Gersheim",,,,,,,
OPERATIONAL,49.17458569999999,7.2059381,49.17321732010728,7.204592420107278,49.17591697989273,7.207292079892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Rubenheim,ChIJ5-BIXfrMlUcRr4batheXL0w,56F4+R9 Gersheim,8FX956F4+R9,5,ChIJ5-BIXfrMlUcRr4batheXL0w,GOOGLE,fire_station,point_of_interest,establishment,1,"Im Bauert 9a, Gersheim",1080,"<a href=""https://maps.google.com/maps/contrib/117933977586819486852"">A Google User</a>",1920,,,,
OPERATIONAL,49.1413503,7.275314999999999,49.14009452010728,7.274045770107278,49.14279417989272,7.276745429892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Medelsheim,ChIJz7VcHKfTlUcRYlBdwqr1rhg,47RG+G4 Gersheim,8FX947RG+G4,5,ChIJz7VcHKfTlUcRYlBdwqr1rhg,GOOGLE,fire_station,point_of_interest,establishment,2,"Lothringer Str., Gersheim",4032,"<a href=""https://maps.google.com/maps/contrib/102902280428150087498"">A Google User</a>",2268,,,,
OPERATIONAL,49.1438715,7.286216899999999,49.14256277010728,7.284928520107278,49.14526242989272,7.287628179892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Peppenkum,ChIJ1_AnVgDTlUcRkXeHWhkJvTY,47VP+HF Gersheim,8FX947VP+HF,0,ChIJ1_AnVgDTlUcRkXeHWhkJvTY,GOOGLE,fire_station,point_of_interest,establishment,0,"Riesweilerstraße 3, Gersheim",,,,,,,
OPERATIONAL,49.12596569999999,7.2998607,49.12460767010727,7.298581270107276,49.12730732989272,7.301280929892719,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Utweiler,ChIJN5-SxygtlEcRbX5CYLgtngc,47GX+9W Gersheim,8FX947GX+9W,0,ChIJN5-SxygtlEcRbX5CYLgtngc,GOOGLE,fire_station,point_of_interest,establishment,0,"Bruder-Konrad-Straße 11, Gersheim",,,,,,,
OPERATIONAL,49.2182437,7.1568096,49.21696612010727,7.155375570107277,49.21966577989271,7.158075229892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Ommersheim,ChIJe1CDzebLlUcRFQUUW_S3tAY,6594+7P Mandelbachtal,8FX96594+7P,0,ChIJe1CDzebLlUcRFQUUW_S3tAY,GOOGLE,fire_station,point_of_interest,establishment,0,"Vichter Str. 1, Mandelbachtal",,,,,,,
OPERATIONAL,49.3140057,7.280260099999999,49.31273227010728,7.278847070107277,49.31543192989272,7.281546729892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Kirkel Löschbezirk Limbach,ChIJKRajH0LFlUcRUXhsy2c9D6g,877J+J4 Kirkel,8FX9877J+J4,4.8,ChIJKRajH0LFlUcRUXhsy2c9D6g,GOOGLE,fire_station,point_of_interest,establishment,6,"In den Stockgärten 112, Kirkel",609,"<a href=""https://maps.google.com/maps/contrib/113102280563280908626"">Andrea Hüther</a>",971,true,,,
OPERATIONAL,49.3817669,7.2149945,49.38037597010727,7.213671970107275,49.38307562989272,7.216371629892719,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Hangard,ChIJLSkXhKvGlUcRCMft-UaVbcI,96J7+PX Neunkirchen,8FX996J7+PX,4.3,ChIJLSkXhKvGlUcRCMft-UaVbcI,GOOGLE,fire_station,point_of_interest,establishment,6,"Höcherbergstraße 14, Neunkirchen",,,,true,,,
OPERATIONAL,49.311648,7.354353100000001,49.31033417010728,7.352964570107279,49.31303382989272,7.355664229892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,KFV Saarpfalz e.V.,ChIJPw040WHalUcRoJWSnsRGBfk,8963+MP Homburg,8FX98963+MP,0,ChIJPw040WHalUcRoJWSnsRGBfk,GOOGLE,fire_station,point_of_interest,establishment,0,"Kraepelinstraße 11, Homburg",,,,,,,
OPERATIONAL,49.3705514,7.3260557,49.36924812010728,7.324710920107278,49.37194777989272,7.327410579892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Jägersburg,ChIJUd8kDFHblUcRPB03ZTAcp1o,98CG+6C Homburg,8FX998CG+6C,4.5,ChIJUd8kDFHblUcRPB03ZTAcp1o,GOOGLE,fire_station,point_of_interest,establishment,4,"St.-Josef-Straße, Homburg",,,,,,,
OPERATIONAL,49.34714,7.412389999999999,49.34590937010728,7.411086120107277,49.34860902989272,7.413785779892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feurwehrgerätehaus,ChIJ3Q2jSN_blUcR8izwdDhQcU8,8CW6+VX Bechhofen,8FX98CW6+VX,5,ChIJ3Q2jSN_blUcR8izwdDhQcU8,GOOGLE,fire_station,point_of_interest,establishment,3,"Rosenkopfer Str. 10, Bechhofen",,,,,,,
OPERATIONAL,49.4108123,7.383794600000001,49.40946547010727,7.382522920107277,49.41216512989272,7.385222579892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Schönenberg-Kübelberg,ChIJYePBNVTclUcRRpPlXwz4jtk,C96M+8F Schönenberg-Kübelberg,8FX9C96M+8F,0,ChIJYePBNVTclUcRRpPlXwz4jtk,GOOGLE,fire_station,point_of_interest,establishment,0,"Miesauer Str. 87, Schönenberg-Kübelberg",324,"<a href=""https://maps.google.com/maps/contrib/113401113737762435721"">A Google User</a>",600,,,,
OPERATIONAL,49.2409395,7.1415961,49.23960542010727,7.140257770107278,49.24230507989271,7.142957429892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Oberwürzbach,ChIJQQ0OWnHJlUcRHlnc12Vz8zE,64RR+9J St. Ingbert,8FX964RR+9J,3,ChIJQQ0OWnHJlUcRHlnc12Vz8zE,GOOGLE,fire_station,point_of_interest,establishment,2,"Steckentalstraße 35, St. Ingbert",,,,,,,
OPERATIONAL,49.515544,7.209416399999999,49.51417817010729,7.208062420107278,49.51687782989273,7.210762079892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Lbz. Grügelborn (Feuerwache 4),ChIJa_NDc6nrlUcRARfEc31230g,G685+6Q Freisen,8FX9G685+6Q,0,ChIJa_NDc6nrlUcRARfEc31230g,GOOGLE,fire_station,point_of_interest,establishment,0,"Steinbachstraße, Freisen",3104,"<a href=""https://maps.google.com/maps/contrib/114880895116795900514"">A Google User</a>",3104,true,,,
OPERATIONAL,49.5292141,7.217671999999999,49.52787002010727,7.216303220107279,49.53056967989271,7.219002879892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Lbz. Reitscheid (Feuerwache 7),ChIJX9STXKTrlUcRzpUz7GbzEks,G6H9+M3 Freisen,8FX9G6H9+M3,0,ChIJX9STXKTrlUcRzpUz7GbzEks,GOOGLE,fire_station,point_of_interest,establishment,0,"Martinstraße 20, Freisen",,,,true,,,
OPERATIONAL,49.5242171,7.263325799999999,49.52281882010728,7.262044770107278,49.52551847989272,7.264744429892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Lbz. Oberkirchen (Feuerwache 6),ChIJs0uNPV_plUcRMguk7iuWzro,G7F7+J8 Freisen,8FX9G7F7+J8,5,ChIJs0uNPV_plUcRMguk7iuWzro,GOOGLE,fire_station,point_of_interest,establishment,1,"Haupersweilerstraße, Freisen",3468,"<a href=""https://maps.google.com/maps/contrib/114691637541183479864"">A Google User</a>",4624,true,,,
OPERATIONAL,49.5502871,7.1924829,49.54899137010727,7.191144470107278,49.55169102989272,7.193844129892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Lbz. Asweiler,ChIJGxx-9WHrlUcRE2-BC7VLxyk,H52R+4X Freisen,8FX9H52R+4X,0,ChIJGxx-9WHrlUcRE2-BC7VLxyk,GOOGLE,fire_station,point_of_interest,establishment,0,"Pfalzstraße 16, Freisen",1728,"<a href=""https://maps.google.com/maps/contrib/107087270136095066673"">Margot Welsch</a>",2880,true,,,
